dat_ref,age,income,credit_score,loan_amount,interest_rate,debt_to_income,employment_status,loan_purpose,home_ownership,prediction,prediction_score,target
2025-09-01,53.045166,47195.098,747.4839,5270.4307,9.435727,0.2741176,employed,personal,own,1,0.5390017,1
2025-09-01,38.037453,85207.336,589.1265,43522.75,12.39175,0.38972798,employed,personal,own,1,0.9693854,1
2025-09-01,61.808655,111257.41,608.18964,13484.063,8.670206,0.27250522,employed,personal,own,0,0.22575943,0
2025-09-01,57.917404,80975.03,717.38104,32120.979,12.1375,0.22794779,self_employed,auto,mortgage,1,0.9258817,1
2025-09-01,42.475163,42358.453,722.1202,45119.96,8.034274,0.47705668,employed,auto,rent,0,0.45609438,0
2025-09-01,30.407368,59287.59,680.3131,29549.594,8.874392,0.23722576,employed,home,own,0,0.00039949742,1
2025-09-01,54.013424,61069.86,660.0274,8421.144,7.0160418,0.4675852,employed,auto,own,0,0.512395,0
2025-09-01,18.0,50284.96,743.69775,30699.717,6.2214513,0.43161634,self_employed,education,own,0,0.50963116,0
2025-09-01,50.89553,23441.336,781.4072,39610.617,16.862226,0.35078293,employed,business,own,1,0.75374657,1
2025-09-01,32.114162,125064.766,623.1441,23737.64,10.4056425,0.46945053,employed,home,own,1,0.7510438,1
2025-09-01,57.075165,51324.207,685.43427,15800.441,14.783379,0.2730706,self_employed,education,own,1,0.80709994,1
2025-09-01,25.370234,23694.111,698.9241,20869.576,4.580572,0.24479312,employed,home,mortgage,1,0.84248173,0
2025-09-01,34.053665,35798.793,677.4575,16269.61,12.4198,0.3406625,employed,home,own,0,0.25183225,0
2025-09-01,47.25773,48889.266,686.526,3320.6086,12.057319,0.63719267,employed,home,own,1,0.60804427,1
2025-09-01,49.219345,12000.0,764.4783,40346.824,5.838083,0.17503972,self_employed,auto,rent,1,0.6054582,1
2025-09-01,34.486813,93443.08,710.582,25729.473,8.202823,0.4767298,self_employed,auto,rent,1,0.7267809,1
2025-09-01,38.0145,87831.93,660.7597,23014.871,14.245132,0.4122265,employed,education,rent,0,0.197221,1
2025-09-01,53.431637,77584.164,740.68713,4482.883,8.856458,0.2537628,self_employed,auto,mortgage,1,0.77201676,1
2025-09-01,54.081547,36752.223,683.69104,13624.954,9.010738,0.44751903,employed,personal,mortgage,0,0.6169555,0
2025-09-01,37.778866,94258.57,727.31445,11872.609,6.6782713,0.6619226,employed,home,mortgage,0,0.4095262,0
2025-09-01,34.714417,63127.625,681.429,37751.17,7.50026,0.2662375,employed,personal,mortgage,0,0.067406714,0
2025-09-01,25.571766,110042.4,605.815,17451.254,4.829133,0.409653,self_employed,home,rent,0,0.5430454,0
2025-09-01,45.04364,12000.0,667.7582,2448.7415,4.6863565,0.4173385,employed,personal,mortgage,0,0.42403245,0
2025-09-01,51.75155,45729.81,654.41144,28670.908,11.645557,0.24357343,self_employed,personal,own,1,0.3813625,1
2025-09-01,43.816273,41285.51,714.20154,34053.637,10.923921,0.17617564,self_employed,auto,own,0,0.059414223,0
2025-09-01,30.900045,36450.625,676.71375,1000.0,4.7231836,0.37387446,employed,auto,rent,0,0.13912562,0
2025-09-01,63.43824,86293.67,554.617,1000.0,9.948577,0.17292419,employed,personal,rent,0,0.49444145,0
2025-09-01,18.0,105273.43,698.627,53901.047,5.988884,0.53148746,employed,personal,mortgage,0,0.4704534,1
2025-09-01,52.53872,93075.97,779.67804,14078.089,7.8434114,0.20040986,employed,personal,rent,1,0.74736285,1
2025-09-01,44.600544,72173.555,638.04535,17509.238,8.23037,0.3619387,employed,auto,mortgage,0,0.47350025,0
2025-09-01,47.624146,79263.91,722.8507,1000.0,15.351484,0.35039344,employed,auto,own,0,0.29381523,0
2025-09-01,32.558044,87264.57,719.07196,14533.3955,7.9228163,0.33941922,employed,personal,mortgage,0,0.39532,0
2025-09-01,40.171005,46654.7,732.1244,20789.207,8.834041,0.43479973,employed,home,rent,0,0.24374937,0
2025-09-01,45.520206,77369.164,789.3341,31532.322,11.261711,0.31681034,employed,education,own,0,0.21164417,0
2025-09-01,40.970165,67811.516,779.3586,1000.0,7.5307894,0.11597405,employed,personal,mortgage,0,0.62053573,0
2025-09-01,20.474848,23284.03,760.6829,15966.917,9.937543,0.34785292,employed,auto,own,1,0.8651059,1
2025-09-01,62.550014,133641.89,653.40643,33508.875,11.192984,0.21207023,self_employed,auto,own,1,0.58989763,1
2025-09-01,49.802372,82438.25,744.15375,25327.066,6.1781964,0.17860359,employed,personal,own,0,0.35830316,0
2025-09-01,42.415115,43371.92,599.7997,21996.53,6.8879805,0.31623736,unemployed,auto,mortgage,0,0.34917307,0
2025-09-01,43.189087,58953.99,677.7786,15659.083,8.119275,0.3470593,employed,home,mortgage,0,0.50411105,0
2025-09-01,62.204857,86260.02,586.0499,33209.79,9.162178,0.51289684,self_employed,auto,rent,1,0.9508385,1
2025-09-01,33.087254,79171.6,592.61664,1000.0,8.32615,0.29826087,employed,personal,mortgage,0,0.23859213,0
2025-09-01,30.381208,67188.38,733.14966,1000.0,14.786556,0.1246457,unemployed,auto,own,0,0.37600112,0
2025-09-01,52.200924,113700.414,630.5793,30369.658,5.5563912,0.45255768,employed,personal,mortgage,1,0.8104212,1
2025-09-01,47.552284,62915.168,624.8821,25086.658,9.285886,0.15529284,employed,education,mortgage,1,0.7301074,1
2025-09-01,29.881378,93831.6,749.97723,24951.523,7.0348616,0.4810332,unemployed,auto,mortgage,0,0.061105236,0
2025-09-01,55.064194,100960.336,597.56195,13299.079,9.176858,0.42164966,employed,home,mortgage,0,0.8208557,1
2025-09-01,45.539494,97516.35,643.1568,32933.125,7.807562,0.37607476,employed,personal,own,0,0.4023745,0
2025-09-01,31.224504,62976.246,607.10333,17120.908,5.7173147,0.3685621,self_employed,auto,mortgage,1,0.39183804,1
2025-09-01,47.88389,35508.664,618.6759,21125.084,11.803415,0.25637296,employed,auto,mortgage,1,0.60226405,1
2025-09-01,46.088318,12000.0,607.2643,5738.6494,6.748432,0.4713977,unemployed,personal,own,0,0.34886777,0
2025-09-01,40.943462,72532.69,722.0338,14223.091,14.358883,0.09229614,self_employed,home,own,0,0.22740683,0
2025-09-01,46.61173,78653.82,659.6029,22353.412,8.741297,0.15084572,employed,home,rent,1,0.620012,1
2025-09-01,49.514286,50869.24,617.6467,9011.501,6.8303843,0.40105197,employed,personal,mortgage,0,0.287262,0
2025-09-01,52.970303,74951.18,684.0938,18260.244,15.900144,0.19366014,employed,personal,mortgage,1,0.7733581,1
2025-09-01,43.287544,99355.125,650.582,33191.44,5.935012,0.34973535,employed,personal,mortgage,0,0.21867728,0
2025-09-01,38.752617,42199.05,567.033,1000.0,18.991392,0.3645764,employed,home,own,1,0.38179404,1
2025-09-01,44.868732,51063.47,617.5191,48689.465,8.316922,0.42765865,unemployed,business,own,1,0.7954258,1
2025-09-01,56.29055,26004.51,713.379,25927.592,13.342631,0.5214755,employed,personal,own,1,0.76551443,1
2025-09-01,49.55919,58335.61,707.3762,12434.162,11.1877165,0.43636158,employed,home,rent,0,0.45243993,0
2025-09-01,38.07927,88759.27,716.3199,37845.43,14.758216,0.45395234,employed,personal,mortgage,0,0.23748869,0
2025-09-01,42.66783,58947.453,751.45197,23373.873,13.442247,0.35982403,employed,personal,mortgage,1,0.8458244,1
2025-09-01,61.98792,68182.0,788.7739,23762.146,11.691741,0.08259118,employed,home,mortgage,1,0.65275717,1
2025-09-01,50.99151,38069.23,597.41315,23522.816,12.905792,0.13062952,employed,home,own,0,0.42257887,0
2025-09-01,43.821743,110052.16,618.54034,30598.188,8.558377,0.27638808,employed,home,rent,0,0.2371695,0
2025-09-01,55.68454,96072.92,631.8293,25781.166,14.899496,0.22591704,self_employed,personal,mortgage,0,0.5705661,0
2025-09-01,35.482918,42861.297,677.69525,5348.8438,6.7326117,0.6595647,employed,education,rent,1,0.68456876,1
2025-09-01,45.94687,75626.695,745.993,10300.471,8.46433,0.40346873,employed,home,mortgage,1,0.55932033,0
2025-09-01,64.50746,85280.35,634.002,16480.107,5.8943915,0.2849728,unemployed,home,mortgage,1,0.6485574,1
2025-09-01,49.84259,127434.57,709.5567,21197.17,8.541162,0.39178166,self_employed,home,mortgage,0,0.6104231,0
2025-09-01,61.450203,95918.01,730.3858,26622.584,9.959673,0.41202173,employed,home,mortgage,1,0.56200176,1
2025-09-01,40.994884,104234.32,635.8992,34604.902,14.039553,0.26437733,employed,auto,rent,0,0.38828605,0
2025-09-01,36.28556,69745.59,691.6298,3648.9827,5.42194,0.20545317,employed,home,mortgage,0,0.4415369,0
2025-09-01,55.92261,72665.586,727.60205,19036.77,10.6321,0.41218516,employed,personal,own,0,0.19812639,0
2025-09-01,20.060198,80255.836,643.3265,29408.139,12.491986,0.4377477,employed,education,own,0,0.12453409,0
2025-09-01,44.16228,60437.113,828.3555,23239.783,6.5187445,0.47781354,employed,personal,own,0,0.17800838,0
2025-09-01,54.370518,102473.69,698.1797,28039.744,6.7829547,0.19005296,self_employed,personal,rent,0,0.4976836,1
2025-09-01,48.750145,63874.785,704.69135,18906.824,12.331472,0.16739124,employed,personal,own,1,0.6819861,1
2025-09-01,18.0,84045.23,702.1215,20488.578,12.885688,0.18151957,employed,personal,own,0,0.5285518,0
2025-09-01,25.848059,35560.0,699.8692,24814.678,7.986976,0.1712953,self_employed,personal,mortgage,0,0.4014312,0
2025-09-01,40.62738,45349.297,715.1086,38655.47,7.6793575,0.32673913,employed,home,rent,1,0.26236665,1
2025-09-01,47.698387,54121.883,730.228,18514.504,15.417982,0.36464563,self_employed,education,own,0,0.14038147,0
2025-09-01,48.16956,83191.57,689.4066,11506.766,5.31353,0.3847278,employed,personal,mortgage,0,0.5206516,0
2025-09-01,41.926033,104164.75,593.6297,33509.223,4.6730266,0.4286818,employed,auto,rent,0,0.060802866,1
2025-09-01,50.76288,37083.977,799.28076,2252.4307,13.725549,0.2953705,self_employed,personal,rent,0,0.11785132,0
2025-09-01,47.24274,55674.547,648.34863,1874.4473,14.875416,0.43239394,employed,auto,own,1,0.77589464,1
2025-09-01,40.456673,80288.984,743.59143,55019.31,14.25715,0.36197662,self_employed,personal,own,1,0.93067414,1
2025-09-01,48.451202,80995.09,576.3917,36502.324,15.642644,0.5042723,unemployed,personal,mortgage,0,0.19047844,0
2025-09-01,34.230392,113433.4,779.16315,26202.871,3.6933138,0.091006644,employed,business,mortgage,0,0.21726571,0
2025-09-01,49.641853,88428.77,798.6602,13186.035,9.085401,0.24141937,self_employed,auto,mortgage,0,0.1584349,0
2025-09-01,31.837168,75613.664,661.46814,28871.15,13.925172,0.16674113,employed,personal,mortgage,1,0.5432716,1
2025-09-01,47.849358,74326.66,783.4039,33107.176,7.293728,0.29125568,employed,personal,mortgage,1,0.39454526,1
2025-09-01,47.554264,93271.18,647.3268,12118.808,6.1269493,0.21322961,employed,personal,mortgage,0,0.22030115,0
2025-09-01,38.413513,157509.67,748.9421,13968.889,7.3705077,0.5494722,self_employed,personal,rent,0,0.31776625,0
2025-09-01,49.619404,94862.305,792.6733,38366.777,7.07452,0.49454683,self_employed,business,mortgage,1,0.6450994,1
2025-09-01,60.51238,109942.14,586.2313,20017.67,7.918007,0.05,employed,auto,own,0,0.33087778,1
2025-09-01,29.759827,101637.51,745.41095,1000.0,11.991455,0.23611417,self_employed,auto,mortgage,1,0.5526705,1
2025-09-01,53.450375,74159.35,716.02094,13972.414,14.001949,0.40644768,employed,business,mortgage,1,0.9197638,1
2025-09-01,55.03792,20395.33,627.75543,1000.0,10.792698,0.39691824,self_employed,auto,own,1,0.8717691,1
2025-09-01,39.512882,60765.484,749.6003,17872.176,10.86236,0.24509999,unemployed,auto,mortgage,1,0.25232464,1
2025-09-01,51.61082,74494.97,673.27844,20826.463,7.1087847,0.35440278,employed,personal,own,0,0.72030884,1
2025-09-01,38.94513,87816.836,602.25446,35908.234,2.590864,0.32266507,employed,business,own,0,0.20636672,0
2025-09-01,57.074436,93595.38,850.0,21453.697,11.364994,0.22654787,employed,education,mortgage,0,0.092135854,0
2025-09-01,18.0,91920.74,794.252,1000.0,16.454226,0.41516888,employed,business,mortgage,0,0.3867991,0
2025-09-01,59.33867,12000.0,613.85077,24428.025,11.779802,0.41973498,unemployed,personal,own,1,0.67805356,1
2025-09-01,28.652662,70260.266,669.70044,30487.207,12.6677,0.17262252,employed,personal,mortgage,1,0.5589451,1
2025-09-01,43.07964,64734.465,722.2992,47458.582,10.589418,0.3573689,self_employed,home,rent,0,0.7117107,0
2025-09-01,32.232597,41322.14,625.856,20237.68,4.6273327,0.2116905,employed,home,own,0,0.124504246,0
2025-09-01,59.958122,79917.9,698.5893,28302.082,7.006321,0.64189035,unemployed,personal,rent,0,0.1599394,0
2025-09-01,39.251297,85025.87,653.04193,18394.852,7.5886617,0.23202573,self_employed,auto,mortgage,1,0.53992987,1
2025-09-01,35.494747,48894.58,698.17664,6006.137,8.792986,0.27237028,self_employed,auto,rent,0,0.59926575,0
2025-09-01,55.442142,96952.84,731.359,20121.479,11.525351,0.41964617,employed,personal,mortgage,1,0.5159926,1
2025-09-01,50.785645,27773.121,688.5618,24370.623,2.5,0.27200633,self_employed,education,mortgage,1,0.589925,1
2025-09-01,37.996384,47789.555,698.82446,34472.074,5.153059,0.14689969,employed,auto,rent,1,0.6988099,1
2025-09-01,30.10573,96555.984,680.2176,23150.4,13.080059,0.49961904,employed,home,rent,0,0.35915914,0
2025-09-01,28.485065,91797.51,631.48395,48693.977,11.220457,0.32142705,employed,auto,mortgage,0,0.1766823,0
2025-09-01,57.30083,95730.305,615.2649,34224.082,2.7042928,0.2968526,employed,education,rent,1,0.9522717,1
2025-09-01,47.027157,84881.05,649.4531,1000.0,14.453796,0.58532536,employed,personal,own,0,0.22413228,0
2025-09-01,44.08093,70127.57,655.62964,1000.0,11.659365,0.55651593,employed,personal,mortgage,1,0.6690192,1
2025-09-01,47.906757,51494.9,700.1403,35870.855,15.800701,0.51400787,employed,personal,own,1,0.66469973,1
2025-09-01,18.616148,65372.97,715.78864,1000.0,5.048838,0.21748585,employed,personal,rent,0,0.3493882,0
2025-09-01,38.10569,122774.266,749.50195,12017.006,11.186617,0.37501165,self_employed,business,own,1,0.85464436,1
2025-09-01,38.424377,125217.305,776.25024,18266.863,5.983053,0.53078663,employed,personal,mortgage,0,0.14814502,0
2025-09-01,53.776634,63477.832,658.8008,8454.75,8.565805,0.2930102,employed,personal,own,1,0.8486102,1
2025-09-01,24.370913,122320.516,638.639,11950.722,12.893678,0.12385703,employed,auto,rent,0,0.1714242,0
2025-09-01,54.643787,147199.6,654.6581,21833.707,4.9752564,0.29744565,employed,personal,own,1,0.5911201,1
2025-09-01,63.533073,34859.62,736.0795,21047.371,7.433425,0.16298012,employed,auto,mortgage,0,0.26095992,0
2025-09-01,21.37091,70204.06,748.328,45054.75,14.714095,0.3175619,employed,home,mortgage,0,0.17051108,0
2025-09-01,42.19984,44689.24,684.73755,24402.078,6.9501963,0.39941174,employed,personal,own,1,0.5885536,1
2025-09-01,47.9921,122708.586,725.55334,1000.0,10.577817,0.15773772,unemployed,home,mortgage,1,0.43514556,1
2025-09-01,52.476704,44295.863,659.1261,18162.861,7.8752975,0.2785393,employed,education,mortgage,0,0.5303988,0
2025-09-01,18.0,64134.676,820.4594,14902.142,13.4981,0.36587378,employed,education,own,0,0.005996941,0
2025-09-01,46.051407,81375.8,737.82086,11778.664,11.603911,0.3295131,employed,business,mortgage,0,0.4080307,0
2025-09-01,39.37509,70479.52,766.8801,14200.426,11.241991,0.6229945,employed,personal,mortgage,0,0.31772122,1
2025-09-01,38.600685,41736.918,632.22296,23558.998,8.3537445,0.1801534,employed,personal,rent,0,0.351639,0
2025-09-01,66.82864,50288.945,813.73914,27462.285,8.118901,0.39832753,self_employed,business,own,0,0.11298662,0
2025-09-01,39.41328,53323.37,656.4015,41135.113,11.155451,0.19208753,self_employed,personal,own,0,0.4036934,0
2025-09-01,47.39827,38959.246,806.42084,6607.929,10.671839,0.21914302,employed,personal,own,0,0.41557905,0
2025-09-01,40.556023,90445.36,686.2066,32089.406,15.443709,0.31313315,self_employed,auto,mortgage,0,0.15303236,0
2025-09-01,44.89473,87818.56,688.7182,24391.04,6.647253,0.32578135,employed,auto,mortgage,0,0.5399625,0
2025-09-01,48.631645,60816.582,608.8153,31734.28,7.7930665,0.3829015,employed,home,mortgage,0,0.26078928,0
2025-09-01,52.720074,64012.723,672.1108,20403.287,6.710847,0.4318905,employed,business,mortgage,1,0.61261064,1
2025-09-01,32.676346,58960.67,678.3237,7643.178,12.342928,0.46101984,employed,auto,rent,0,0.46781093,0
2025-09-01,43.831516,33449.652,624.9675,21112.082,4.973889,0.311127,employed,education,mortgage,0,0.08612087,0
2025-09-01,44.25555,72364.39,727.55554,39868.645,13.337533,0.27702108,self_employed,business,own,1,0.49988994,1
2025-09-01,22.223513,85516.375,711.47473,1000.0,10.864277,0.6373621,employed,auto,rent,1,0.89677095,1
2025-09-01,30.55605,32615.943,634.53546,5111.922,8.568445,0.41072118,unemployed,business,mortgage,1,0.36357793,0
2025-09-01,52.691082,49682.785,661.4188,33698.965,8.327521,0.15548234,unemployed,education,rent,1,0.66561985,1
2025-09-01,36.460438,113014.086,712.27985,34202.37,9.341501,0.22549124,employed,personal,mortgage,0,0.26416755,0
2025-09-01,73.34403,91288.984,664.387,22353.613,13.183363,0.48614556,self_employed,auto,mortgage,0,0.4547307,0
2025-09-01,53.556843,71881.98,685.65265,21575.594,18.34296,0.52761877,employed,personal,rent,0,0.3880833,0
2025-09-01,47.422176,74456.32,586.79895,9041.833,12.033006,0.32539338,employed,education,mortgage,1,0.3526092,1
2025-09-01,60.124763,66997.2,706.13043,19257.514,7.487703,0.33372322,employed,home,mortgage,0,0.36719042,0
2025-09-01,51.27268,100274.91,633.4618,6100.454,11.123984,0.34313485,employed,auto,mortgage,0,0.47736576,0
2025-09-01,44.210762,54165.637,664.1716,34185.95,13.268597,0.123629265,employed,personal,rent,1,0.64988124,1
2025-09-01,25.030012,56759.797,677.6768,35646.562,9.344245,0.20800014,employed,personal,own,1,0.75545716,1
2025-09-01,49.98405,63620.47,736.87384,22942.227,6.9351745,0.13240354,employed,auto,mortgage,0,0.35534686,1
2025-09-01,58.760563,81012.76,679.0715,35635.83,7.1342926,0.34326392,unemployed,business,own,1,0.84778076,1
2025-09-01,34.885548,114106.57,850.0,1000.0,9.39533,0.45172176,employed,auto,mortgage,0,0.34897938,0
2025-09-01,20.087698,22063.102,670.1984,24152.86,10.823021,0.077777006,unemployed,personal,mortgage,0,0.19879045,0
2025-09-01,29.168552,70095.96,580.61334,22698.65,10.56706,0.2926896,employed,personal,own,0,0.26506034,0
2025-09-01,63.1084,43594.188,754.17114,52038.902,8.957494,0.31051615,employed,auto,mortgage,0,0.27407634,1
2025-09-01,42.96239,97807.0,690.05347,22724.81,10.579417,0.2652938,employed,auto,mortgage,0,0.2608029,0
2025-09-01,59.517216,42918.293,601.92865,27293.66,8.945486,0.16831034,employed,home,mortgage,0,0.18455754,0
2025-09-01,42.228535,114021.516,707.5074,20075.596,16.145744,0.25991946,unemployed,auto,mortgage,0,0.116222516,0
2025-09-01,36.04173,86292.46,662.0467,35504.684,9.760325,0.44509396,employed,personal,mortgage,0,0.28756672,0
2025-09-01,67.615135,114406.016,615.937,1000.0,11.47229,0.17892085,self_employed,auto,mortgage,1,0.6329859,1
2025-09-01,37.540585,70930.22,656.19116,13964.525,3.4763038,0.4285574,employed,personal,rent,0,0.4987248,0
2025-09-01,39.01117,57774.17,712.58203,24119.857,6.1902285,0.49039602,employed,education,own,1,0.46145806,1
2025-09-01,47.527264,84941.22,601.0242,26005.71,3.791865,0.1503437,employed,auto,rent,0,0.42457753,1
2025-09-01,38.5188,69836.88,749.6474,36117.234,9.035033,0.21153335,employed,auto,mortgage,1,0.79764634,1
2025-09-01,51.338055,71039.19,724.12036,1000.0,8.874955,0.53007585,employed,auto,mortgage,0,0.5411928,0
2025-09-01,47.351223,110215.23,529.53,34135.406,10.766639,0.09791084,unemployed,personal,own,0,0.41368762,0
2025-09-01,47.82632,44785.426,705.4606,32258.121,3.4746308,0.2826004,employed,education,own,1,0.887059,1
2025-09-01,34.600277,86673.49,665.30695,26797.523,6.8848047,0.37386417,employed,personal,mortgage,1,0.6819152,1
2025-09-01,22.051205,103983.59,713.12354,20495.93,5.5795503,0.49112782,employed,education,mortgage,1,0.7157881,1
2025-09-01,32.01375,62065.445,717.821,11964.248,4.6708856,0.37061268,employed,auto,own,0,0.58603275,0
2025-09-01,33.071964,123175.336,706.8488,48091.168,12.185297,0.30124992,employed,personal,own,1,0.61713666,1
2025-09-01,45.51158,26337.012,647.1908,3132.8613,15.818052,0.33304366,employed,auto,mortgage,1,0.37069023,1
